5.669629573822021484e-02,1.016776919364929199e+00,-2.102182321550571942e-07,0.000000000000000000e+00,1.600080728530883789e-01,9.953148365020751953e-01,-3.625593706965446472e-02,0.000000000000000000e+00,2.669738531112670898e-01,9.447650909423828125e-01,-5.301165208220481873e-02,0.000000000000000000e+00,3.336033523082733154e-01,8.838350772857666016e-01,-6.606102734804153442e-02,0.000000000000000000e+00,3.746821880340576172e-01,8.206453919410705566e-01,-7.935025542974472046e-02,0.000000000000000000e+00,2.724232077598571777e-01,9.562361836433410645e-01,-4.954178631305694580e-02,0.000000000000000000e+00,3.455500900745391846e-01,8.337888121604919434e-01,-6.877513229846954346e-02,0.000000000000000000e+00,4.001007676124572754e-01,7.677044868469238281e-01,-8.110095560550689697e-02,0.000000000000000000e+00,4.397398829460144043e-01,7.201075553894042969e-01,-9.254111349582672119e-02,0.000000000000000000e+00,2.169068753719329834e-01,9.406752586364746094e-01,-4.716135188937187195e-02,0.000000000000000000e+00,2.026129066944122314e-01,7.870039343833923340e-01,-7.427807897329330444e-02,0.000000000000000000e+00,1.927580684423446655e-01,8.074247837066650391e-01,-8.086906373500823975e-02,0.000000000000000000e+00,1.929366886615753174e-01,8.542558550834655762e-01,-8.509381115436553955e-02,0.000000000000000000e+00,1.512269228696823120e-01,9.168096184730529785e-01,-4.713515192270278931e-02,0.000000000000000000e+00,1.232036799192428589e-01,7.633903622627258301e-01,-7.885804772377014160e-02,0.000000000000000000e+00,1.110579818487167358e-01,8.073700070381164551e-01,-7.979641109704971313e-02,0.000000000000000000e+00,1.146470308303833008e-01,8.772736787796020508e-01,-7.715375721454620361e-02,0.000000000000000000e+00,9.394192695617675781e-02,8.893569111824035645e-01,-4.948782175779342651e-02,0.000000000000000000e+00,7.763460278511047363e-02,7.660340666770935059e-01,-7.880388945341110229e-02,0.000000000000000000e+00,6.771822273731231689e-02,8.049392104148864746e-01,-8.002468943595886230e-02,0.000000000000000000e+00,6.729403138160705566e-02,8.708562254905700684e-01,-7.666749507188796997e-02,0.000000000000000000e+00,1.708761978149414062e+01,1.697388076782226562e+01,1.445546150207519531e+01,4.302764129638671875e+01,8.624002456665039062e+00,2.292135953903198242e+00,6.819282531738281250e+01,1.396174011230468750e+02,2.777233314514160156e+01,5.221029663085937500e+01,1.514072265625000000e+02,1.867537689208984375e+01,2.387653350830078125e+01,1.536548919677734375e+02,1.468423175811767578e+01,0.000000000000000000e+00
7.124346494674682617e-02,9.454010725021362305e-01,1.730567191771115176e-07,0.000000000000000000e+00,1.388606429100036621e-01,8.673627972602844238e-01,-2.272793836891651154e-02,0.000000000000000000e+00,1.773784458637237549e-01,7.544518709182739258e-01,-5.463172122836112976e-02,0.000000000000000000e+00,1.557296812534332275e-01,6.603369712829589844e-01,-8.566661179065704346e-02,0.000000000000000000e+00,1.283251047134399414e-01,5.890437364578247070e-01,-1.219628378748893738e-01,0.000000000000000000e+00,2.316901534795761108e-01,8.201987147331237793e-01,-8.280087262392044067e-02,0.000000000000000000e+00,3.094200491905212402e-01,6.930992603302001953e-01,-1.157946288585662842e-01,0.000000000000000000e+00,3.663157224655151367e-01,6.151654720306396484e-01,-1.411495059728622437e-01,0.000000000000000000e+00,4.146835505962371826e-01,5.627544522285461426e-01,-1.626291126012802124e-01,0.000000000000000000e+00,1.802557259798049927e-01,8.540158271789550781e-01,-9.424944221973419189e-02,0.000000000000000000e+00,1.609530746936798096e-01,6.937729716300964355e-01,-1.325795352458953857e-01,0.000000000000000000e+00,1.319549232721328735e-01,6.431684494018554688e-01,-1.442540138959884644e-01,0.000000000000000000e+00,1.175055727362632751e-01,6.422895789146423340e-01,-1.533882766962051392e-01,0.000000000000000000e+00,1.159238219261169434e-01,8.739238381385803223e-01,-1.034229993820190430e-01,0.000000000000000000e+00,8.968153595924377441e-02,7.187231183052062988e-01,-1.312876343727111816e-01,0.000000000000000000e+00,7.197073101997375488e-02,6.773577332496643066e-01,-1.225071474909782410e-01,0.000000000000000000e+00,6.482627987861633301e-02,6.717828512191772461e-01,-1.170135512948036194e-01,0.000000000000000000e+00,5.240382254123687744e-02,8.870367407798767090e-01,-1.141123846173286438e-01,0.000000000000000000e+00,2.584333717823028564e-02,7.609878182411193848e-01,-1.364840865135192871e-01,0.000000000000000000e+00,1.350755989551544189e-02,7.160879373550415039e-01,-1.238918751478195190e-01,0.000000000000000000e+00,7.765531539916992188e-03,6.983008980751037598e-01,-1.120350807905197144e-01,0.000000000000000000e+00,2.158662223815917969e+01,3.059434509277343750e+01,1.067599582672119141e+01,2.185925102233886719e+01,5.070344924926757812e+00,6.644519805908203125e+00,5.520801162719726562e+01,2.249986839294433594e+01,5.594689941406250000e+01,5.311003875732421875e+01,2.503465652465820312e+01,3.344875717163085938e+01,5.207717132568359375e+01,2.521946525573730469e+01,1.740959739685058594e+01,0.000000000000000000e+00
8.999989181756973267e-02,8.825855255126953125e-01,3.582888439268572256e-07,0.000000000000000000e+00,1.614287495613098145e-01,7.961249351501464844e-01,1.978544518351554871e-03,0.000000000000000000e+00,1.988015770912170410e-01,6.822625398635864258e-01,-5.865544546395540237e-03,0.000000000000000000e+00,1.909375339746475220e-01,5.968929529190063477e-01,-1.753194816410541534e-02,0.000000000000000000e+00,1.671096980571746826e-01,5.384280681610107422e-01,-3.225597739219665527e-02,0.000000000000000000e+00,2.323756366968154907e-01,6.611309051513671875e-01,-1.624822802841663361e-02,0.000000000000000000e+00,2.922109961509704590e-01,5.467054247856140137e-01,-3.180719166994094849e-02,0.000000000000000000e+00,3.343616425991058350e-01,4.810909032821655273e-01,-4.187593981623649597e-02,0.000000000000000000e+00,3.737053275108337402e-01,4.336221218109130859e-01,-5.090459063649177551e-02,0.000000000000000000e+00,1.954813897609710693e-01,6.530113220214843750e-01,-2.665708027780056000e-02,0.000000000000000000e+00,1.800801903009414673e-01,5.527309179306030273e-01,-4.436890408396720886e-02,0.000000000000000000e+00,1.555574089288711548e-01,5.714646577835083008e-01,-4.724524170160293579e-02,0.000000000000000000e+00,1.541781723499298096e-01,6.057313084602355957e-01,-4.891864955425262451e-02,0.000000000000000000e+00,1.479178220033645630e-01,6.516233086585998535e-01,-3.605097904801368713e-02,0.000000000000000000e+00,1.310843676328659058e-01,5.731585621833801270e-01,-5.131594091653823853e-02,0.000000000000000000e+00,1.124912425875663757e-01,5.887659192085266113e-01,-4.401218146085739136e-02,0.000000000000000000e+00,1.123679578304290771e-01,6.122953891754150391e-01,-3.757810592651367188e-02,0.000000000000000000e+00,9.854714572429656982e-02,6.571590900421142578e-01,-4.488239437341690063e-02,0.000000000000000000e+00,8.749134093523025513e-02,5.954044461250305176e-01,-5.165974795818328857e-02,0.000000000000000000e+00,7.346179336309432983e-02,6.057589054107666016e-01,-3.992423415184020996e-02,0.000000000000000000e+00,6.698276847600936890e-02,6.226576566696166992e-01,-2.905288152396678925e-02,0.000000000000000000e+00,2.190052413940429688e+01,2.365147018432617188e+01,1.747055435180664062e+01,6.103856563568115234e+00,5.094499588012695312e+00,6.940139293670654297e+00,3.329711532592773438e+01,1.170171051025390625e+02,5.024234008789062500e+01,2.589462471008300781e+01,1.196081466674804688e+02,4.765782928466796875e+01,1.319449329376220703e+01,1.151599426269531250e+02,2.754184532165527344e+01,0.000000000000000000e+00
4.961999505758285522e-02,7.717783451080322266e-01,5.542790972867805976e-07,0.000000000000000000e+00,1.424107700586318970e-01,6.585075855255126953e-01,-2.344724349677562714e-02,0.000000000000000000e+00,2.227774262428283691e-01,5.204833745956420898e-01,-2.887655980885028839e-02,0.000000000000000000e+00,2.812233865261077881e-01,4.101678729057312012e-01,-3.119069896638393402e-02,0.000000000000000000e+00,3.336209654808044434e-01,3.403472602367401123e-01,-3.214062005281448364e-02,0.000000000000000000e+00,1.341090500354766846e-01,4.400186538696289062e-01,1.768582686781883240e-02,0.000000000000000000e+00,1.344214528799057007e-01,3.715597391128540039e-01,1.803097315132617950e-02,0.000000000000000000e+00,1.460873633623123169e-01,3.791701197624206543e-01,3.447162453085184097e-03,0.000000000000000000e+00,1.504311412572860718e-01,3.809270858764648438e-01,-1.002202834933996201e-02,0.000000000000000000e+00,7.610259950160980225e-02,4.703957438468933105e-01,2.511312626302242279e-02,0.000000000000000000e+00,7.917291671037673950e-02,4.229268431663513184e-01,3.624969720840454102e-02,0.000000000000000000e+00,8.953879028558731079e-02,4.392368197441101074e-01,2.052229084074497223e-02,0.000000000000000000e+00,8.826468884944915771e-02,4.507457315921783447e-01,6.699392106384038925e-04,0.000000000000000000e+00,2.752408385276794434e-02,5.106330513954162598e-01,2.881300076842308044e-02,0.000000000000000000e+00,3.354991972446441650e-02,4.741403460502624512e-01,3.741395846009254456e-02,0.000000000000000000e+00,3.939490020275115967e-02,4.837364554405212402e-01,3.482562676072120667e-02,0.000000000000000000e+00,4.047475010156631470e-02,4.908287525177001953e-01,2.586338855326175690e-02,0.000000000000000000e+00,-7.681682705879211426e-03,5.607666969299316406e-01,2.997329644858837128e-02,0.000000000000000000e+00,-1.050665974617004395e-03,5.179959535598754883e-01,3.945335000753402710e-02,0.000000000000000000e+00,3.100797533988952637e-03,5.265328288078308105e-01,5.038881674408912659e-02,0.000000000000000000e+00,1.811906695365905762e-03,5.344673991203308105e-01,5.489949509501457214e-02,0.000000000000000000e+00,1.154592990875244141e+01,2.459678888320922852e+00,8.981508255004882812e+00,1.427105522155761719e+01,1.122327270507812500e+02,2.508197402954101562e+01,8.531905174255371094e+00,1.389181060791015625e+02,3.179062080383300781e+01,1.557174873352050781e+01,1.403712921142578125e+02,4.251535415649414062e+01,2.405673408508300781e+01,1.113827285766601562e+02,3.318373489379882812e+01,0.000000000000000000e+00
3.023668378591537476e-02,6.868596076965332031e-01,7.390617042801750358e-07,0.000000000000000000e+00,1.257006376981735229e-01,5.765636563301086426e-01,-3.334762901067733765e-02,0.000000000000000000e+00,2.007899880409240723e-01,4.194709062576293945e-01,-4.259539395570755005e-02,0.000000000000000000e+00,2.594391703605651855e-01,3.109430670738220215e-01,-4.640314355492591858e-02,0.000000000000000000e+00,3.138226866722106934e-01,2.338338494300842285e-01,-4.685117304325103760e-02,0.000000000000000000e+00,8.175086975097656250e-02,2.989733219146728516e-01,3.721957653760910034e-02,0.000000000000000000e+00,1.150430291891098022e-01,2.435184419155120850e-01,5.817678198218345642e-02,0.000000000000000000e+00,1.294220685958862305e-01,2.686227858066558838e-01,5.253773182630538940e-02,0.000000000000000000e+00,1.289944499731063843e-01,2.973097562789916992e-01,4.545100033283233643e-02,0.000000000000000000e+00,1.949277520179748535e-02,3.106920123100280762e-01,5.585353076457977295e-02,0.000000000000000000e+00,4.915661364793777466e-02,2.778201103210449219e-01,8.982102572917938232e-02,0.000000000000000000e+00,7.145959138870239258e-02,3.002660870552062988e-01,7.743288576602935791e-02,0.000000000000000000e+00,7.436760514974594116e-02,3.296369314193725586e-01,6.161740794777870178e-02,0.000000000000000000e+00,-2.739144861698150635e-02,3.446341753005981445e-01,7.074437290430068970e-02,0.000000000000000000e+00,5.417913198471069336e-04,3.036184608936309814e-01,1.039024814963340759e-01,0.000000000000000000e+00,1.850972324609756470e-02,3.223272562026977539e-01,1.015023365616798401e-01,0.000000000000000000e+00,2.450894564390182495e-02,3.527201414108276367e-01,9.189254045486450195e-02,0.000000000000000000e+00,-4.922792315483093262e-02,3.865106701850891113e-01,8.113891631364822388e-02,0.000000000000000000e+00,-3.070139884948730469e-02,3.346551656723022461e-01,1.103383824229240417e-01,0.000000000000000000e+00,-1.916112005710601807e-02,3.486272096633911133e-01,1.244023144245147705e-01,0.000000000000000000e+00,-1.642346382141113281e-02,3.703795671463012695e-01,1.315913200378417969e-01,0.000000000000000000e+00,1.807290077209472656e+01,3.109251976013183594e+00,6.968607425689697266e+00,2.607152175903320312e+01,1.209821395874023438e+02,3.005006408691406250e+01,4.894615936279296875e+01,1.051951141357421875e+02,3.604278564453125000e+01,4.566512680053710938e+01,1.028219833374023438e+02,3.412494277954101562e+01,3.461221313476562500e+01,9.401338195800781250e+01,3.441402053833007812e+01,0.000000000000000000e+00
3.332712501287460327e-02,6.132029294967651367e-01,4.247232539000833640e-07,0.000000000000000000e+00,1.388746201992034912e-01,5.101959705352783203e-01,-2.777501381933689117e-02,0.000000000000000000e+00,2.149855196475982666e-01,3.589618504047393799e-01,-4.425078630447387695e-02,0.000000000000000000e+00,2.843272089958190918e-01,2.339657545089721680e-01,-5.768428370356559753e-02,0.000000000000000000e+00,3.545197546482086182e-01,1.600611805915832520e-01,-6.877741217613220215e-02,0.000000000000000000e+00,7.077902555465698242e-02,1.848158091306686401e-01,2.184855565428733826e-02,0.000000000000000000e+00,1.296903938055038452e-01,1.353765726089477539e-01,3.576491028070449829e-02,0.000000000000000000e+00,1.422192603349685669e-01,2.004443109035491943e-01,2.873518131673336029e-02,0.000000000000000000e+00,1.328663229942321777e-01,2.549233734607696533e-01,2.116948552429676056e-02,0.000000000000000000e+00,-5.457326769828796387e-04,1.996393501758575439e-01,3.647809475660324097e-02,0.000000000000000000e+00,5.894026532769203186e-02,1.895929574966430664e-01,6.702222675085067749e-02,0.000000000000000000e+00,7.751851528882980347e-02,2.499651312828063965e-01,5.992773175239562988e-02,0.000000000000000000e+00,6.738106906414031982e-02,2.934626340866088867e-01,4.798433557152748108e-02,0.000000000000000000e+00,-4.927004873752593994e-02,2.430567890405654907e-01,4.901681095361709595e-02,0.000000000000000000e+00,6.589516997337341309e-04,2.198407053947448730e-01,7.827015966176986694e-02,0.000000000000000000e+00,1.600755006074905396e-02,2.673251628875732422e-01,7.702767103910446167e-02,0.000000000000000000e+00,9.139679372310638428e-03,3.108395338058471680e-01,6.899496912956237793e-02,0.000000000000000000e+00,-8.033832907676696777e-02,2.878904342651367188e-01,5.850590765476226807e-02,0.000000000000000000e+00,-4.470974206924438477e-02,2.527579069137573242e-01,8.679573237895965576e-02,0.000000000000000000e+00,-3.059807419776916504e-02,2.886140942573547363e-01,1.020676344633102417e-01,0.000000000000000000e+00,-3.257513046264648438e-02,3.240353465080261230e-01,1.111978664994239807e-01,0.000000000000000000e+00,1.946707916259765625e+01,2.302153587341308594e+00,1.445503711700439453e+01,4.525531768798828125e+01,1.196532821655273438e+02,2.056108474731445312e+01,8.336599731445312500e+01,8.623909759521484375e+01,3.086768531799316406e+01,7.566535186767578125e+01,9.687190246582031250e+01,2.815580749511718750e+01,6.327734756469726562e+01,9.783775329589843750e+01,2.450582885742187500e+01,0.000000000000000000e+00
2.611144632101058960e-02,5.624788999557495117e-01,1.329267433902714401e-07,0.000000000000000000e+00,1.385496258735656738e-01,4.782814383506774902e-01,-2.176207490265369415e-02,0.000000000000000000e+00,2.212206721305847168e-01,3.317871391773223877e-01,-3.818326815962791443e-02,0.000000000000000000e+00,2.951869070529937744e-01,2.008261829614639282e-01,-5.387533456087112427e-02,0.000000000000000000e+00,3.707054257392883301e-01,1.314197033643722534e-01,-6.803284585475921631e-02,0.000000000000000000e+00,9.104578197002410889e-02,1.468725204467773438e-01,2.236653864383697510e-02,0.000000000000000000e+00,1.204146593809127808e-01,1.057588011026382446e-01,3.393916785717010498e-02,0.000000000000000000e+00,1.259254366159439087e-01,1.827092021703720093e-01,2.462262101471424103e-02,0.000000000000000000e+00,1.207154914736747742e-01,2.346612960100173950e-01,1.383658964186906815e-02,0.000000000000000000e+00,7.709234952926635742e-03,1.552707254886627197e-01,2.941171079874038696e-02,0.000000000000000000e+00,2.806263417005538940e-02,1.482512056827545166e-01,5.645649135112762451e-02,0.000000000000000000e+00,4.070989787578582764e-02,2.136138975620269775e-01,4.860436543822288513e-02,0.000000000000000000e+00,3.729932755231857300e-02,2.579874992370605469e-01,3.518274053931236267e-02,0.000000000000000000e+00,-5.977841466665267944e-02,1.912713050842285156e-01,3.482182696461677551e-02,0.000000000000000000e+00,-4.531646519899368286e-02,1.653755009174346924e-01,5.960988625884056091e-02,0.000000000000000000e+00,-3.060052543878555298e-02,2.236839830875396729e-01,5.993321910500526428e-02,0.000000000000000000e+00,-2.833364158868789673e-02,2.719557583332061768e-01,5.294427275657653809e-02,0.000000000000000000e+00,-1.107647344470024109e-01,2.324337363243103027e-01,3.784463554620742798e-02,0.000000000000000000e+00,-1.024825945496559143e-01,1.956545561552047729e-01,6.451836228370666504e-02,0.000000000000000000e+00,-8.941263705492019653e-02,2.405666708946228027e-01,8.433892577886581421e-02,0.000000000000000000e+00,-8.443730324506759644e-02,2.812346220016479492e-01,9.674397110939025879e-02,0.000000000000000000e+00,2.376358032226562500e+01,3.810773789882659912e-01,1.792634963989257812e+01,2.814492416381835938e+01,1.405365142822265625e+02,1.080843162536621094e+01,7.657794952392578125e+01,1.002853240966796875e+02,1.805917930603027344e+01,5.136557769775390625e+01,1.236796798706054688e+02,1.427252960205078125e+01,4.360886383056640625e+01,1.156317596435546875e+02,1.062935733795166016e+01,0.000000000000000000e+00
2.655161172151565552e-02,5.801577568054199219e-01,-1.533772291395507636e-07,0.000000000000000000e+00,1.506848633289337158e-01,4.864100813865661621e-01,-9.647512808442115784e-03,0.000000000000000000e+00,2.397158145904541016e-01,3.348909914493560791e-01,-1.773981004953384399e-02,0.000000000000000000e+00,3.162167668342590332e-01,1.976771801710128784e-01,-2.630528621375560760e-02,0.000000000000000000e+00,3.906627893447875977e-01,1.287177950143814087e-01,-3.371218219399452209e-02,0.000000000000000000e+00,1.110105067491531372e-01,1.423208713531494141e-01,2.705513127148151398e-02,0.000000000000000000e+00,1.523458808660507202e-01,9.883736073970794678e-02,4.381148144602775574e-02,0.000000000000000000e+00,1.549358218908309937e-01,1.815937757492065430e-01,3.750263154506683350e-02,0.000000000000000000e+00,1.457333266735076904e-01,2.401317656040191650e-01,2.872146852314472198e-02,0.000000000000000000e+00,2.093687653541564941e-02,1.421296447515487671e-01,3.192158043384552002e-02,0.000000000000000000e+00,6.025017797946929932e-02,1.501984149217605591e-01,6.849707663059234619e-02,0.000000000000000000e+00,7.109535485506057739e-02,2.261878401041030884e-01,6.416406482458114624e-02,0.000000000000000000e+00,6.415241956710815430e-02,2.727540433406829834e-01,5.022736638784408569e-02,0.000000000000000000e+00,-4.886574298143386841e-02,1.782513558864593506e-01,3.723590448498725891e-02,0.000000000000000000e+00,-1.805450022220611572e-02,1.674152910709381104e-01,7.152776420116424561e-02,0.000000000000000000e+00,-2.362489700317382812e-03,2.341526150703430176e-01,7.434765994548797607e-02,0.000000000000000000e+00,-3.347612917423248291e-03,2.880235016345977783e-01,6.554149091243743896e-02,0.000000000000000000e+00,-1.029736027121543884e-01,2.202779352664947510e-01,4.126922786235809326e-02,0.000000000000000000e+00,-8.652909845113754272e-02,1.948317587375640869e-01,7.499415427446365356e-02,0.000000000000000000e+00,-7.338700443506240845e-02,2.458169162273406982e-01,9.785612672567367554e-02,0.000000000000000000e+00,-7.218160480260848999e-02,2.887797355651855469e-01,1.105383411049842834e-01,0.000000000000000000e+00,2.248629188537597656e+01,1.382974267005920410e+00,1.804369544982910156e+01,3.431793594360351562e+01,1.340630340576171875e+02,1.140878582000732422e+01,9.622847747802734375e+01,7.781658172607421875e+01,2.102367973327636719e+01,8.020453643798828125e+01,9.252193450927734375e+01,1.838151741027832031e+01,6.113485717773437500e+01,9.684704589843750000e+01,1.396171188354492188e+01,0.000000000000000000e+00
3.908870369195938110e-02,6.031513214111328125e-01,-1.875031330200727098e-07,0.000000000000000000e+00,1.629516780376434326e-01,5.022420883178710938e-01,-1.450690347701311111e-02,0.000000000000000000e+00,2.558727860450744629e-01,3.539190590381622314e-01,-2.521932683885097504e-02,0.000000000000000000e+00,3.356063961982727051e-01,2.181455194950103760e-01,-3.480663523077964783e-02,0.000000000000000000e+00,4.090695977210998535e-01,1.487580686807632446e-01,-4.337716102600097656e-02,0.000000000000000000e+00,1.273483932018280029e-01,1.552884876728057861e-01,1.341959647834300995e-02,0.000000000000000000e+00,1.749403476715087891e-01,1.288196146488189697e-01,2.938233502209186554e-02,0.000000000000000000e+00,1.773387193679809570e-01,2.120228558778762817e-01,2.336684614419937134e-02,0.000000000000000000e+00,1.668121665716171265e-01,2.680948674678802490e-01,1.408161781728267670e-02,0.000000000000000000e+00,3.543495386838912964e-02,1.592077463865280151e-01,1.956377923488616943e-02,0.000000000000000000e+00,8.556298911571502686e-02,1.848986148834228516e-01,5.621848255395889282e-02,0.000000000000000000e+00,9.824734181165695190e-02,2.625293433666229248e-01,5.221777781844139099e-02,0.000000000000000000e+00,8.999469876289367676e-02,3.060688078403472900e-01,3.713025525212287903e-02,0.000000000000000000e+00,-3.482758998870849609e-02,2.001418471336364746e-01,2.665267512202262878e-02,0.000000000000000000e+00,5.422540009021759033e-03,2.105024009943008423e-01,6.102534011006355286e-02,0.000000000000000000e+00,2.243317663669586182e-02,2.758858203887939453e-01,6.300704926252365112e-02,0.000000000000000000e+00,1.792828738689422607e-02,3.256099224090576172e-01,5.239033699035644531e-02,0.000000000000000000e+00,-8.923833072185516357e-02,2.461564242839813232e-01,3.202896937727928162e-02,0.000000000000000000e+00,-6.458808481693267822e-02,2.327579706907272339e-01,6.407138705253601074e-02,0.000000000000000000e+00,-5.163462460041046143e-02,2.814822196960449219e-01,8.532499521970748901e-02,0.000000000000000000e+00,-5.399866402149200439e-02,3.214630186557769775e-01,9.639944881200790405e-02,0.000000000000000000e+00,1.878528404235839844e+01,1.639509320259094238e+00,1.622440147399902344e+01,5.111405944824218750e+01,1.174639816284179688e+02,1.322297286987304688e+01,1.113471527099609375e+02,6.201686477661132812e+01,2.521684837341308594e+01,1.063511581420898438e+02,6.690007781982421875e+01,2.392998886108398438e+01,8.060724639892578125e+01,8.142379760742187500e+01,1.875757408142089844e+01,0.000000000000000000e+00
7.414053380489349365e-02,6.220219135284423828e-01,-3.230281890864716843e-07,0.000000000000000000e+00,1.893588900566101074e-01,5.205302238464355469e-01,-8.483126759529113770e-03,0.000000000000000000e+00,2.801523804664611816e-01,3.764668405055999756e-01,-2.015470154583454132e-02,0.000000000000000000e+00,3.600019812583923340e-01,2.454357743263244629e-01,-3.209941089153289795e-02,0.000000000000000000e+00,4.333047270774841309e-01,1.804415583610534668e-01,-4.299588128924369812e-02,0.000000000000000000e+00,1.655213832855224609e-01,1.772638708353042603e-01,1.057852990925312042e-02,0.000000000000000000e+00,1.905894726514816284e-01,1.432228237390518188e-01,2.348322235047817230e-02,0.000000000000000000e+00,1.875546574592590332e-01,2.263781130313873291e-01,1.551288086920976639e-02,0.000000000000000000e+00,1.794638335704803467e-01,2.829195857048034668e-01,6.163251120597124100e-03,0.000000000000000000e+00,7.827258110046386719e-02,1.712300181388854980e-01,1.234044041484594345e-02,0.000000000000000000e+00,1.051938161253929138e-01,1.980900466442108154e-01,4.417638853192329407e-02,0.000000000000000000e+00,1.111240088939666748e-01,2.754037380218505859e-01,3.615202754735946655e-02,0.000000000000000000e+00,1.055532097816467285e-01,3.174268305301666260e-01,1.933354511857032776e-02,0.000000000000000000e+00,7.667690515518188477e-03,2.010450065135955811e-01,1.652363687753677368e-02,0.000000000000000000e+00,3.013494610786437988e-02,2.148444503545761108e-01,4.624938964843750000e-02,0.000000000000000000e+00,4.199577867984771729e-02,2.849829792976379395e-01,4.624789208173751831e-02,0.000000000000000000e+00,4.272782057523727417e-02,3.373421430587768555e-01,3.604201972484588623e-02,0.000000000000000000e+00,-4.911781847476959229e-02,2.385536730289459229e-01,1.998198218643665314e-02,0.000000000000000000e+00,-3.950721025466918945e-02,2.060097754001617432e-01,5.319153890013694763e-02,0.000000000000000000e+00,-3.441993892192840576e-02,2.351765483617782593e-01,7.679682970046997070e-02,0.000000000000000000e+00,-3.764067590236663818e-02,2.631635665893554688e-01,8.985392004251480103e-02,0.000000000000000000e+00,1.638976669311523438e+01,1.010544896125793457e+00,1.710835647583007812e+01,2.894456291198730469e+01,1.445428771972656250e+02,7.117148399353027344e+00,1.212527618408203125e+02,5.918006134033203125e+01,1.951684761047363281e+01,1.136985931396484375e+02,6.410682678222656250e+01,1.407262039184570312e+01,5.135205459594726562e+01,9.371176147460937500e+01,1.952616691589355469e+01,0.000000000000000000e+00
